boardID,algo,heur,size,expanded,branching,time,cost
54775.txt,astar,disjointPDBVertical,3x3,103,0.22,4815,20
54777.txt,astar,disjointPDBVertical,3x3,239,0.29,4859,20
54778.txt,astar,disjointPDBVertical,3x3,32,0.13,4773,20
54779.txt,astar,disjointPDBVertical,3x3,39,0.15,4750,20
54780.txt,astar,disjointPDBVertical,3x3,253,0.3,4798,20
54782.txt,astar,disjointPDBVertical,3x3,27,0.12,4642,20
54783.txt,astar,disjointPDBVertical,3x3,1445,0.42,4797,20
54784.txt,astar,disjointPDBVertical,3x3,23,0.11,4769,20
54785.txt,astar,disjointPDBVertical,3x3,102,0.22,4850,20
54787.txt,astar,disjointPDBVertical,3x3,156,0.25,4741,20
54788.txt,astar,disjointPDBVertical,3x3,32,0.13,4740,20
54789.txt,astar,disjointPDBVertical,3x3,3427,0.5,4785,20
54790.txt,astar,disjointPDBVertical,3x3,689,0.37,4797,20
54791.txt,astar,disjointPDBVertical,3x3,104,0.22,4672,20
54792.txt,astar,disjointPDBVertical,3x3,36,0.13,4782,20
54794.txt,astar,disjointPDBVertical,3x3,40,0.15,4791,20
54795.txt,astar,disjointPDBVertical,3x3,28,0.12,4708,20
54796.txt,astar,disjointPDBVertical,3x3,116,0.23,4746,20
54797.txt,astar,disjointPDBVertical,3x3,1196,0.41,4752,20
54798.txt,astar,disjointPDBVertical,3x3,2536,0.47,4871,20
54799.txt,astar,disjointPDBVertical,3x3,26,0.11,4779,20
54801.txt,astar,disjointPDBVertical,3x3,236,0.29,4734,20
54802.txt,astar,disjointPDBVertical,3x3,39,0.14,4747,20
1.txt,astar,disjointPDBVertical,4x4,1,2.0,173751,1
2.txt,astar,disjointPDBVertical,4x4,1,2.0,166408,1
3.txt,astar,disjointPDBVertical,4x4,2,1.19,170921,2
4.txt,astar,disjointPDBVertical,4x4,2,1.0,167904,2
5.txt,astar,disjointPDBVertical,4x4,0,0.0,3,0
6.txt,astar,disjointPDBVertical,4x4,2,1.19,165240,2
7.txt,astar,disjointPDBVertical,4x4,2,1.0,164976,2
10.txt,astar,disjointPDBVertical,4x4,3,0.58,162296,3
11.txt,astar,disjointPDBVertical,4x4,3,0.81,170199,3
12.txt,astar,disjointPDBVertical,4x4,3,0.74,165157,3
13.txt,astar,disjointPDBVertical,4x4,3,0.58,165894,3
14.txt,astar,disjointPDBVertical,4x4,3,0.74,172844,3
15.txt,astar,disjointPDBVertical,4x4,3,0.74,164462,3
16.txt,astar,disjointPDBVertical,4x4,3,0.81,162881,3
17.txt,astar,disjointPDBVertical,4x4,3,0.81,167047,3
8.txt,astar,disjointPDBVertical,4x4,3,0.81,170895,3
9.txt,astar,disjointPDBVertical,4x4,3,0.74,167638,3
18.txt,astar,disjointPDBVertical,4x4,4,0.61,163462,4
19.txt,astar,disjointPDBVertical,4x4,4,0.61,165705,4
20.txt,astar,disjointPDBVertical,4x4,4,0.53,169236,4
21.txt,astar,disjointPDBVertical,4x4,4,0.45,174359,4
22.txt,astar,disjointPDBVertical,4x4,4,0.57,168826,4
23.txt,astar,disjointPDBVertical,4x4,4,0.49,177428,4
24.txt,astar,disjointPDBVertical,4x4,4,0.49,174970,4
25.txt,astar,disjointPDBVertical,4x4,4,0.57,168699,4
26.txt,astar,disjointPDBVertical,4x4,4,0.57,167382,4
27.txt,astar,disjointPDBVertical,4x4,4,0.57,160722,4
28.txt,astar,disjointPDBVertical,4x4,4,0.57,174572,4
29.txt,astar,disjointPDBVertical,4x4,4,0.57,173651,4
30.txt,astar,disjointPDBVertical,4x4,4,0.57,167012,4
31.txt,astar,disjointPDBVertical,4x4,4,0.57,169232,4
32.txt,astar,disjointPDBVertical,4x4,4,0.61,169530,4
33.txt,astar,disjointPDBVertical,4x4,4,0.57,162153,4
34.txt,astar,disjointPDBVertical,4x4,4,0.57,165864,4
35.txt,astar,disjointPDBVertical,4x4,4,0.53,175228,4
36.txt,astar,disjointPDBVertical,4x4,4,0.45,167212,4
37.txt,astar,disjointPDBVertical,4x4,4,0.57,166119,4
38.txt,astar,disjointPDBVertical,4x4,4,0.53,165508,4
39.txt,astar,disjointPDBVertical,4x4,4,0.53,173780,4
40.txt,astar,disjointPDBVertical,4x4,4,0.57,173347,4
41.txt,astar,disjointPDBVertical,4x4,4,0.61,162727,4
71.txt,astar,disjointPDBVertical,4x4,5,0.39,170295,5
72.txt,astar,disjointPDBVertical,4x4,5,0.42,162927,5
73.txt,astar,disjointPDBVertical,4x4,5,0.39,167665,5
74.txt,astar,disjointPDBVertical,4x4,5,0.44,166713,5
75.txt,astar,disjointPDBVertical,4x4,5,0.39,173553,5
76.txt,astar,disjointPDBVertical,4x4,5,0.42,168925,5
77.txt,astar,disjointPDBVertical,4x4,5,0.44,174945,5
78.txt,astar,disjointPDBVertical,4x4,5,0.48,168387,5
79.txt,astar,disjointPDBVertical,4x4,5,0.44,163039,5
80.txt,astar,disjointPDBVertical,4x4,5,0.39,176366,5
81.txt,astar,disjointPDBVertical,4x4,5,0.46,172958,5
82.txt,astar,disjointPDBVertical,4x4,5,0.44,157121,5
83.txt,astar,disjointPDBVertical,4x4,5,0.44,165104,5
84.txt,astar,disjointPDBVertical,4x4,5,0.42,168456,5
85.txt,astar,disjointPDBVertical,4x4,5,0.48,171441,5
86.txt,astar,disjointPDBVertical,4x4,5,0.46,169185,5
87.txt,astar,disjointPDBVertical,4x4,5,0.48,173320,5
88.txt,astar,disjointPDBVertical,4x4,5,0.46,162081,5
89.txt,astar,disjointPDBVertical,4x4,5,0.42,171301,5
90.txt,astar,disjointPDBVertical,4x4,5,0.37,163187,5
91.txt,astar,disjointPDBVertical,4x4,5,0.39,162026,5
92.txt,astar,disjointPDBVertical,4x4,5,0.37,168893,5
93.txt,astar,disjointPDBVertical,4x4,5,0.46,165584,5
94.txt,astar,disjointPDBVertical,4x4,5,0.42,169471,5
95.txt,astar,disjointPDBVertical,4x4,5,0.46,164281,5
182.txt,astar,disjointPDBVertical,4x4,6,0.37,173682,6
183.txt,astar,disjointPDBVertical,4x4,6,0.36,180103,6
184.txt,astar,disjointPDBVertical,4x4,6,0.39,158918,6
185.txt,astar,disjointPDBVertical,4x4,6,0.34,166540,6
186.txt,astar,disjointPDBVertical,4x4,6,0.37,165943,6
187.txt,astar,disjointPDBVertical,4x4,6,0.37,171785,6
188.txt,astar,disjointPDBVertical,4x4,6,0.33,168848,6
189.txt,astar,disjointPDBVertical,4x4,6,0.36,177857,6
190.txt,astar,disjointPDBVertical,4x4,6,0.36,166185,6
191.txt,astar,disjointPDBVertical,4x4,6,0.33,165954,6
192.txt,astar,disjointPDBVertical,4x4,6,0.37,168444,6
193.txt,astar,disjointPDBVertical,4x4,6,0.39,161325,6
194.txt,astar,disjointPDBVertical,4x4,6,0.36,164642,6
195.txt,astar,disjointPDBVertical,4x4,6,0.37,173709,6
196.txt,astar,disjointPDBVertical,4x4,6,0.33,168382,6
197.txt,astar,disjointPDBVertical,4x4,6,0.33,161610,6
198.txt,astar,disjointPDBVertical,4x4,6,0.36,164575,6
199.txt,astar,disjointPDBVertical,4x4,6,0.36,168550,6
1.txt,astar,disjointPDBMax,3x3,1,2.0,6389,1
2.txt,astar,disjointPDBMax,3x3,1,2.0,6534,1
3.txt,astar,disjointPDBMax,3x3,2,1.19,6500,2
4.txt,astar,disjointPDBMax,3x3,2,0.79,6495,2
5.txt,astar,disjointPDBMax,3x3,0,0.0,3,0
6.txt,astar,disjointPDBMax,3x3,2,1.19,6480,2
7.txt,astar,disjointPDBMax,3x3,2,0.79,6594,2
10.txt,astar,disjointPDBMax,3x3,3,0.58,6477,3
11.txt,astar,disjointPDBMax,3x3,3,0.74,6445,3
12.txt,astar,disjointPDBMax,3x3,3,0.74,6510,3
13.txt,astar,disjointPDBMax,3x3,3,0.74,6450,3
14.txt,astar,disjointPDBMax,3x3,3,0.74,6458,3
15.txt,astar,disjointPDBMax,3x3,3,0.74,6405,3
8.txt,astar,disjointPDBMax,3x3,3,0.74,6375,3
9.txt,astar,disjointPDBMax,3x3,3,0.58,6399,3
16.txt,astar,disjointPDBMax,3x3,4,0.49,6414,4
17.txt,astar,disjointPDBMax,3x3,4,0.49,6453,4
18.txt,astar,disjointPDBMax,3x3,4,0.49,6333,4
19.txt,astar,disjointPDBMax,3x3,4,0.49,6432,4
20.txt,astar,disjointPDBMax,3x3,4,0.49,6498,4
21.txt,astar,disjointPDBMax,3x3,4,0.49,6329,4
22.txt,astar,disjointPDBMax,3x3,4,0.4,6501,4
23.txt,astar,disjointPDBMax,3x3,4,0.4,6468,4
24.txt,astar,disjointPDBMax,3x3,4,0.49,6417,4
25.txt,astar,disjointPDBMax,3x3,4,0.49,6440,4
26.txt,astar,disjointPDBMax,3x3,4,0.49,6473,4
27.txt,astar,disjointPDBMax,3x3,4,0.49,6426,4
28.txt,astar,disjointPDBMax,3x3,4,0.49,6429,4
29.txt,astar,disjointPDBMax,3x3,4,0.49,6352,4
30.txt,astar,disjointPDBMax,3x3,4,0.49,6489,4
31.txt,astar,disjointPDBMax,3x3,4,0.49,6413,4
32.txt,astar,disjointPDBMax,3x3,5,0.39,6411,5
33.txt,astar,disjointPDBMax,3x3,5,0.39,6394,5
34.txt,astar,disjointPDBMax,3x3,5,0.34,6596,5
35.txt,astar,disjointPDBMax,3x3,5,0.39,6534,5
36.txt,astar,disjointPDBMax,3x3,5,0.39,6454,5
37.txt,astar,disjointPDBMax,3x3,5,0.39,6373,5
38.txt,astar,disjointPDBMax,3x3,5,0.39,6523,5
39.txt,astar,disjointPDBMax,3x3,5,0.39,6414,5
40.txt,astar,disjointPDBMax,3x3,5,0.39,6416,5
41.txt,astar,disjointPDBMax,3x3,5,0.39,6447,5
42.txt,astar,disjointPDBMax,3x3,5,0.39,6712,5
43.txt,astar,disjointPDBMax,3x3,5,0.39,6430,5
44.txt,astar,disjointPDBMax,3x3,5,0.39,6524,5
45.txt,astar,disjointPDBMax,3x3,5,0.39,6437,5
46.txt,astar,disjointPDBMax,3x3,5,0.39,6430,5
47.txt,astar,disjointPDBMax,3x3,5,0.34,6462,5
48.txt,astar,disjointPDBMax,3x3,5,0.39,6382,5
49.txt,astar,disjointPDBMax,3x3,5,0.39,6455,5
50.txt,astar,disjointPDBMax,3x3,5,0.39,6377,5
51.txt,astar,disjointPDBMax,3x3,5,0.39,6450,5
66.txt,astar,disjointPDBMax,3x3,6,0.31,6449,6
67.txt,astar,disjointPDBMax,3x3,6,0.34,6838,6
68.txt,astar,disjointPDBMax,3x3,6,0.34,6377,6
69.txt,astar,disjointPDBMax,3x3,6,0.31,6412,6
70.txt,astar,disjointPDBMax,3x3,6,0.31,6368,6
71.txt,astar,disjointPDBMax,3x3,6,0.31,6468,6
72.txt,astar,disjointPDBMax,3x3,11,0.53,6375,6
73.txt,astar,disjointPDBMax,3x3,6,0.31,6427,6
74.txt,astar,disjointPDBMax,3x3,6,0.27,6386,6
75.txt,astar,disjointPDBMax,3x3,6,0.31,6626,6
76.txt,astar,disjointPDBMax,3x3,6,0.34,6432,6
77.txt,astar,disjointPDBMax,3x3,6,0.34,6435,6
78.txt,astar,disjointPDBMax,3x3,6,0.31,6489,6
79.txt,astar,disjointPDBMax,3x3,6,0.31,6468,6
80.txt,astar,disjointPDBMax,3x3,6,0.31,6409,6
81.txt,astar,disjointPDBMax,3x3,6,0.31,6427,6
82.txt,astar,disjointPDBMax,3x3,6,0.31,6404,6
83.txt,astar,disjointPDBMax,3x3,6,0.34,6380,6
84.txt,astar,disjointPDBMax,3x3,6,0.31,6545,6
85.txt,astar,disjointPDBMax,3x3,6,0.34,6488,6
86.txt,astar,disjointPDBMax,3x3,6,0.31,6420,6
87.txt,astar,disjointPDBMax,3x3,6,0.31,6329,6
88.txt,astar,disjointPDBMax,3x3,6,0.27,6461,6
89.txt,astar,disjointPDBMax,3x3,6,0.31,6450,6
90.txt,astar,disjointPDBMax,3x3,6,0.34,6374,6
137.txt,astar,disjointPDBMax,3x3,7,0.27,6419,7
138.txt,astar,disjointPDBMax,3x3,7,0.29,6626,7
139.txt,astar,disjointPDBMax,3x3,7,0.29,6465,7
140.txt,astar,disjointPDBMax,3x3,7,0.27,6391,7
141.txt,astar,disjointPDBMax,3x3,7,0.29,6411,7
142.txt,astar,disjointPDBMax,3x3,7,0.27,6449,7
143.txt,astar,disjointPDBMax,3x3,7,0.29,6357,7
144.txt,astar,disjointPDBMax,3x3,7,0.29,6579,7
145.txt,astar,disjointPDBMax,3x3,7,0.27,6442,7
146.txt,astar,disjointPDBMax,3x3,7,0.29,6312,7
147.txt,astar,disjointPDBMax,3x3,7,0.29,6485,7
148.txt,astar,disjointPDBMax,3x3,7,0.27,6478,7
149.txt,astar,disjointPDBMax,3x3,7,0.27,6433,7
150.txt,astar,disjointPDBMax,3x3,8,0.31,6494,7
151.txt,astar,disjointPDBMax,3x3,7,0.29,6451,7
152.txt,astar,disjointPDBMax,3x3,7,0.29,6432,7
91.txt,astar,disjointPDBMax,3x3,7,0.27,6463,7
92.txt,astar,disjointPDBMax,3x3,7,0.29,6518,7
93.txt,astar,disjointPDBMax,3x3,7,0.27,6592,7
94.txt,astar,disjointPDBMax,3x3,7,0.29,6441,7
95.txt,astar,disjointPDBMax,3x3,13,0.44,6438,7
96.txt,astar,disjointPDBMax,3x3,7,0.27,6493,7
97.txt,astar,disjointPDBMax,3x3,7,0.27,6465,7
98.txt,astar,disjointPDBMax,3x3,7,0.27,6571,7
99.txt,astar,disjointPDBMax,3x3,7,0.29,6421,7
244.txt,astar,disjointPDBMax,3x3,9,0.26,6589,8
245.txt,astar,disjointPDBMax,3x3,8,0.24,6428,8
246.txt,astar,disjointPDBMax,3x3,8,0.22,6476,8
247.txt,astar,disjointPDBMax,3x3,8,0.22,6547,8
248.txt,astar,disjointPDBMax,3x3,8,0.24,6495,8
249.txt,astar,disjointPDBMax,3x3,8,0.22,6430,8
250.txt,astar,disjointPDBMax,3x3,8,0.24,6597,8
251.txt,astar,disjointPDBMax,3x3,8,0.24,6488,8
252.txt,astar,disjointPDBMax,3x3,8,0.24,6364,8
253.txt,astar,disjointPDBMax,3x3,8,0.24,6408,8
254.txt,astar,disjointPDBMax,3x3,8,0.24,6408,8
255.txt,astar,disjointPDBMax,3x3,8,0.22,6649,8
256.txt,astar,disjointPDBMax,3x3,8,0.24,6337,8
257.txt,astar,disjointPDBMax,3x3,8,0.22,6424,8
258.txt,astar,disjointPDBMax,3x3,8,0.24,6380,8
259.txt,astar,disjointPDBMax,3x3,8,0.24,6453,8
260.txt,astar,disjointPDBMax,3x3,8,0.22,6432,8
261.txt,astar,disjointPDBMax,3x3,8,0.24,6418,8
262.txt,astar,disjointPDBMax,3x3,8,0.24,6415,8
263.txt,astar,disjointPDBMax,3x3,8,0.24,6389,8
264.txt,astar,disjointPDBMax,3x3,8,0.24,6509,8
265.txt,astar,disjointPDBMax,3x3,8,0.24,6779,8
266.txt,astar,disjointPDBMax,3x3,8,0.24,6508,8
267.txt,astar,disjointPDBMax,3x3,8,0.24,6408,8
268.txt,astar,disjointPDBMax,3x3,8,0.24,6522,8
396.txt,astar,disjointPDBMax,3x3,9,0.22,6425,9
397.txt,astar,disjointPDBMax,3x3,9,0.22,6363,9
398.txt,astar,disjointPDBMax,3x3,9,0.22,6423,9
399.txt,astar,disjointPDBMax,3x3,9,0.22,6350,9
400.txt,astar,disjointPDBMax,3x3,9,0.22,6478,9
401.txt,astar,disjointPDBMax,3x3,9,0.22,6455,9
402.txt,astar,disjointPDBMax,3x3,9,0.22,6553,9
403.txt,astar,disjointPDBMax,3x3,9,0.2,6457,9
404.txt,astar,disjointPDBMax,3x3,9,0.22,6426,9
405.txt,astar,disjointPDBMax,3x3,9,0.22,6371,9
406.txt,astar,disjointPDBMax,3x3,9,0.22,6774,9
407.txt,astar,disjointPDBMax,3x3,9,0.2,6510,9
408.txt,astar,disjointPDBMax,3x3,9,0.22,6431,9
409.txt,astar,disjointPDBMax,3x3,9,0.22,6340,9
410.txt,astar,disjointPDBMax,3x3,9,0.22,6563,9
411.txt,astar,disjointPDBMax,3x3,9,0.22,6423,9
412.txt,astar,disjointPDBMax,3x3,9,0.22,6363,9
413.txt,astar,disjointPDBMax,3x3,9,0.22,6436,9
414.txt,astar,disjointPDBMax,3x3,9,0.22,6532,9
415.txt,astar,disjointPDBMax,3x3,9,0.22,6551,9
416.txt,astar,disjointPDBMax,3x3,9,0.22,6384,9
417.txt,astar,disjointPDBMax,3x3,9,0.22,6508,9
418.txt,astar,disjointPDBMax,3x3,9,0.22,6366,9
419.txt,astar,disjointPDBMax,3x3,9,0.22,6432,9
420.txt,astar,disjointPDBMax,3x3,17,0.33,6388,9
682.txt,astar,disjointPDBMax,3x3,10,0.18,6410,10
683.txt,astar,disjointPDBMax,3x3,10,0.19,6453,10
684.txt,astar,disjointPDBMax,3x3,10,0.19,6376,10
685.txt,astar,disjointPDBMax,3x3,10,0.19,6411,10
686.txt,astar,disjointPDBMax,3x3,10,0.19,6489,10
687.txt,astar,disjointPDBMax,3x3,10,0.18,6396,10
688.txt,astar,disjointPDBMax,3x3,10,0.18,6321,10
689.txt,astar,disjointPDBMax,3x3,10,0.19,6426,10
690.txt,astar,disjointPDBMax,3x3,10,0.16,6413,10
691.txt,astar,disjointPDBMax,3x3,10,0.19,6586,10
692.txt,astar,disjointPDBMax,3x3,10,0.19,6599,10
693.txt,astar,disjointPDBMax,3x3,10,0.19,6418,10
694.txt,astar,disjointPDBMax,3x3,10,0.19,6315,10
695.txt,astar,disjointPDBMax,3x3,10,0.19,6533,10
696.txt,astar,disjointPDBMax,3x3,10,0.2,6441,10
697.txt,astar,disjointPDBMax,3x3,10,0.19,6422,10
698.txt,astar,disjointPDBMax,3x3,10,0.19,6443,10
699.txt,astar,disjointPDBMax,3x3,10,0.2,6386,10
700.txt,astar,disjointPDBMax,3x3,10,0.2,6464,10
701.txt,astar,disjointPDBMax,3x3,10,0.19,6578,10
702.txt,astar,disjointPDBMax,3x3,10,0.19,6381,10
703.txt,astar,disjointPDBMax,3x3,15,0.26,6427,10
704.txt,astar,disjointPDBMax,3x3,10,0.19,6399,10
705.txt,astar,disjointPDBMax,3x3,11,0.21,6466,10
706.txt,astar,disjointPDBMax,3x3,10,0.18,6451,10
975.txt,astar,disjointPDBMax,3x3,11,0.17,6364,11
976.txt,astar,disjointPDBMax,3x3,12,0.19,6427,11
977.txt,astar,disjointPDBMax,3x3,11,0.16,6414,11
978.txt,astar,disjointPDBMax,3x3,11,0.18,6527,11
979.txt,astar,disjointPDBMax,3x3,11,0.18,6398,11
980.txt,astar,disjointPDBMax,3x3,11,0.16,6390,11
981.txt,astar,disjointPDBMax,3x3,11,0.17,6413,11
982.txt,astar,disjointPDBMax,3x3,11,0.18,6358,11
983.txt,astar,disjointPDBMax,3x3,11,0.18,6413,11
984.txt,astar,disjointPDBMax,3x3,11,0.17,6472,11
985.txt,astar,disjointPDBMax,3x3,11,0.16,6477,11
986.txt,astar,disjointPDBMax,3x3,11,0.18,6375,11
987.txt,astar,disjointPDBMax,3x3,11,0.18,6506,11
988.txt,astar,disjointPDBMax,3x3,11,0.17,6563,11
989.txt,astar,disjointPDBMax,3x3,11,0.18,6534,11
990.txt,astar,disjointPDBMax,3x3,12,0.19,6398,11
991.txt,astar,disjointPDBMax,3x3,11,0.17,6652,11
992.txt,astar,disjointPDBMax,3x3,20,0.27,6415,11
993.txt,astar,disjointPDBMax,3x3,11,0.17,6599,11
994.txt,astar,disjointPDBMax,3x3,20,0.27,6365,11
995.txt,astar,disjointPDBMax,3x3,11,0.16,6443,11
996.txt,astar,disjointPDBMax,3x3,11,0.17,6378,11
997.txt,astar,disjointPDBMax,3x3,11,0.16,6405,11
998.txt,astar,disjointPDBMax,3x3,11,0.17,6349,11
999.txt,astar,disjointPDBMax,3x3,19,0.26,6680,11
1826.txt,astar,disjointPDBMax,3x3,12,0.14,6454,12
1827.txt,astar,disjointPDBMax,3x3,12,0.15,6525,12
1828.txt,astar,disjointPDBMax,3x3,18,0.21,6496,12
1829.txt,astar,disjointPDBMax,3x3,12,0.16,6506,12
1830.txt,astar,disjointPDBMax,3x3,12,0.15,6465,12
1831.txt,astar,disjointPDBMax,3x3,12,0.16,6592,12
1832.txt,astar,disjointPDBMax,3x3,12,0.16,6505,12
1833.txt,astar,disjointPDBMax,3x3,13,0.16,6381,12
1834.txt,astar,disjointPDBMax,3x3,12,0.15,6435,12
1835.txt,astar,disjointPDBMax,3x3,27,0.26,6593,12
1836.txt,astar,disjointPDBMax,3x3,12,0.16,6538,12
1837.txt,astar,disjointPDBMax,3x3,12,0.14,6440,12
1838.txt,astar,disjointPDBMax,3x3,12,0.16,6519,12
1839.txt,astar,disjointPDBMax,3x3,14,0.17,6445,12
1840.txt,astar,disjointPDBMax,3x3,12,0.14,6480,12
1841.txt,astar,disjointPDBMax,3x3,14,0.17,6538,12
1842.txt,astar,disjointPDBMax,3x3,24,0.26,6449,12
1843.txt,astar,disjointPDBMax,3x3,12,0.15,6417,12
1844.txt,astar,disjointPDBMax,3x3,12,0.15,6464,12
1845.txt,astar,disjointPDBMax,3x3,12,0.16,6537,12
1846.txt,astar,disjointPDBMax,3x3,12,0.16,6461,12
1847.txt,astar,disjointPDBMax,3x3,12,0.15,6349,12
1848.txt,astar,disjointPDBMax,3x3,12,0.13,6494,12
1849.txt,astar,disjointPDBMax,3x3,23,0.25,6485,12
1850.txt,astar,disjointPDBMax,3x3,26,0.26,6473,12
2850.txt,astar,disjointPDBMax,3x3,13,0.14,6415,13
2851.txt,astar,disjointPDBMax,3x3,25,0.23,6517,13
2852.txt,astar,disjointPDBMax,3x3,13,0.15,6400,13
2853.txt,astar,disjointPDBMax,3x3,13,0.14,6538,13
2854.txt,astar,disjointPDBMax,3x3,18,0.19,6414,13
2855.txt,astar,disjointPDBMax,3x3,13,0.15,6486,13
2856.txt,astar,disjointPDBMax,3x3,13,0.14,6426,13
2857.txt,astar,disjointPDBMax,3x3,14,0.15,6400,13
2858.txt,astar,disjointPDBMax,3x3,13,0.15,6479,13
2859.txt,astar,disjointPDBMax,3x3,13,0.15,6474,13
2860.txt,astar,disjointPDBMax,3x3,13,0.14,6416,13
2861.txt,astar,disjointPDBMax,3x3,15,0.16,6489,13
2862.txt,astar,disjointPDBMax,3x3,14,0.14,6521,13
2863.txt,astar,disjointPDBMax,3x3,13,0.14,6441,13
2864.txt,astar,disjointPDBMax,3x3,13,0.14,6389,13
2865.txt,astar,disjointPDBMax,3x3,13,0.15,6403,13
2866.txt,astar,disjointPDBMax,3x3,13,0.15,6392,13
2867.txt,astar,disjointPDBMax,3x3,13,0.15,6459,13
2868.txt,astar,disjointPDBMax,3x3,13,0.15,6449,13
2869.txt,astar,disjointPDBMax,3x3,13,0.13,6549,13
2870.txt,astar,disjointPDBMax,3x3,13,0.15,6437,13
2871.txt,astar,disjointPDBMax,3x3,13,0.15,6389,13
2872.txt,astar,disjointPDBMax,3x3,19,0.19,6450,13
2873.txt,astar,disjointPDBMax,3x3,13,0.15,6389,13
2874.txt,astar,disjointPDBMax,3x3,13,0.15,6399,13
4743.txt,astar,disjointPDBMax,3x3,23,0.19,6444,14
4744.txt,astar,disjointPDBMax,3x3,14,0.13,6500,14
4745.txt,astar,disjointPDBMax,3x3,14,0.13,6381,14
4746.txt,astar,disjointPDBMax,3x3,26,0.21,6571,14
4747.txt,astar,disjointPDBMax,3x3,14,0.13,6376,14
4748.txt,astar,disjointPDBMax,3x3,14,0.13,6462,14
4749.txt,astar,disjointPDBMax,3x3,14,0.13,6460,14
4750.txt,astar,disjointPDBMax,3x3,14,0.13,6357,14
4751.txt,astar,disjointPDBMax,3x3,15,0.14,6499,14
4752.txt,astar,disjointPDBMax,3x3,14,0.13,6405,14
4753.txt,astar,disjointPDBMax,3x3,14,0.13,6391,14
4754.txt,astar,disjointPDBMax,3x3,14,0.13,6436,14
4755.txt,astar,disjointPDBMax,3x3,15,0.14,6441,14
4756.txt,astar,disjointPDBMax,3x3,14,0.13,6447,14
4757.txt,astar,disjointPDBMax,3x3,28,0.22,6580,14
4758.txt,astar,disjointPDBMax,3x3,14,0.13,6378,14
4759.txt,astar,disjointPDBMax,3x3,14,0.13,6543,14
4760.txt,astar,disjointPDBMax,3x3,15,0.14,6485,14
4761.txt,astar,disjointPDBMax,3x3,14,0.13,6469,14
4762.txt,astar,disjointPDBMax,3x3,15,0.13,6448,14
4763.txt,astar,disjointPDBMax,3x3,14,0.13,6519,14
4764.txt,astar,disjointPDBMax,3x3,16,0.14,6646,14
4765.txt,astar,disjointPDBMax,3x3,14,0.13,6506,14
4766.txt,astar,disjointPDBMax,3x3,14,0.13,6338,14
4767.txt,astar,disjointPDBMax,3x3,14,0.13,6453,14
7255.txt,astar,disjointPDBMax,3x3,15,0.12,6435,15
7256.txt,astar,disjointPDBMax,3x3,29,0.2,6496,15
7257.txt,astar,disjointPDBMax,3x3,15,0.13,6467,15
7258.txt,astar,disjointPDBMax,3x3,20,0.16,6423,15
7259.txt,astar,disjointPDBMax,3x3,17,0.14,6478,15
7260.txt,astar,disjointPDBMax,3x3,19,0.15,6499,15
7261.txt,astar,disjointPDBMax,3x3,15,0.13,6386,15
7262.txt,astar,disjointPDBMax,3x3,16,0.13,6544,15
7263.txt,astar,disjointPDBMax,3x3,15,0.13,6410,15
7264.txt,astar,disjointPDBMax,3x3,29,0.2,6382,15
7265.txt,astar,disjointPDBMax,3x3,38,0.23,6356,15
7266.txt,astar,disjointPDBMax,3x3,21,0.16,6496,15
7267.txt,astar,disjointPDBMax,3x3,15,0.13,6460,15
7268.txt,astar,disjointPDBMax,3x3,35,0.22,6438,15
7269.txt,astar,disjointPDBMax,3x3,29,0.2,6447,15
7270.txt,astar,disjointPDBMax,3x3,16,0.13,6419,15
7271.txt,astar,disjointPDBMax,3x3,16,0.13,6538,15
7272.txt,astar,disjointPDBMax,3x3,19,0.15,6454,15
7273.txt,astar,disjointPDBMax,3x3,15,0.13,6379,15
7274.txt,astar,disjointPDBMax,3x3,15,0.12,6494,15
7275.txt,astar,disjointPDBMax,3x3,26,0.18,6403,15
7276.txt,astar,disjointPDBMax,3x3,17,0.14,6422,15
7277.txt,astar,disjointPDBMax,3x3,42,0.24,6498,15
7278.txt,astar,disjointPDBMax,3x3,15,0.12,6527,15
7279.txt,astar,disjointPDBMax,3x3,21,0.15,6521,15
9975.txt,astar,disjointPDBMax,3x3,163,0.36,6527,16
9976.txt,astar,disjointPDBMax,3x3,16,0.12,6434,16
9977.txt,astar,disjointPDBMax,3x3,16,0.12,6440,16
9978.txt,astar,disjointPDBMax,3x3,21,0.15,6470,16
9979.txt,astar,disjointPDBMax,3x3,40,0.2,6546,16
9980.txt,astar,disjointPDBMax,3x3,16,0.12,6484,16
9981.txt,astar,disjointPDBMax,3x3,23,0.15,6452,16
9982.txt,astar,disjointPDBMax,3x3,16,0.12,6673,16
9983.txt,astar,disjointPDBMax,3x3,196,0.38,6344,16
9984.txt,astar,disjointPDBMax,3x3,26,0.17,6401,16
9985.txt,astar,disjointPDBMax,3x3,31,0.19,6424,16
9986.txt,astar,disjointPDBMax,3x3,20,0.14,6500,16
9987.txt,astar,disjointPDBMax,3x3,35,0.2,6409,16
9988.txt,astar,disjointPDBMax,3x3,25,0.17,6441,16
9989.txt,astar,disjointPDBMax,3x3,28,0.17,6572,16
9990.txt,astar,disjointPDBMax,3x3,16,0.12,6518,16
9991.txt,astar,disjointPDBMax,3x3,23,0.16,6402,16
9992.txt,astar,disjointPDBMax,3x3,116,0.32,6475,16
9993.txt,astar,disjointPDBMax,3x3,16,0.12,6518,16
9994.txt,astar,disjointPDBMax,3x3,19,0.13,6477,16
